position,driver_number,date,session_key,meeting_key
4,81,2024-05-04T20:27:56.799000+00:00,9498,1234
9,10,2024-05-04T20:28:03.303000+00:00,9498,1234
10,16,2024-05-04T20:28:03.303000+00:00,9498,1234
6,18,2024-05-04T20:28:03.303000+00:00,9498,1234
7,22,2024-05-04T20:28:03.303000+00:00,9498,1234
5,44,2024-05-04T20:28:03.303000+00:00,9498,1234
8,55,2024-05-04T20:28:03.303000+00:00,9498,1234
11,63,2024-05-04T20:28:03.303000+00:00,9498,1234
10,10,2024-05-04T20:28:15.082000+00:00,9498,1234
11,16,2024-05-04T20:28:15.082000+00:00,9498,1234
7,18,2024-05-04T20:28:15.082000+00:00,9498,1234
8,22,2024-05-04T20:28:15.082000+00:00,9498,1234
6,44,2024-05-04T20:28:15.082000+00:00,9498,1234
9,55,2024-05-04T20:28:15.082000+00:00,9498,1234
5,63,2024-05-04T20:28:15.082000+00:00,9498,1234
8,18,2024-05-04T20:28:18.211000+00:00,9498,1234
9,22,2024-05-04T20:28:18.211000+00:00,9498,1234
7,44,2024-05-04T20:28:18.211000+00:00,9498,1234
4,55,2024-05-04T20:28:18.211000+00:00,9498,1234
6,63,2024-05-04T20:28:18.211000+00:00,9498,1234
5,81,2024-05-04T20:28:18.211000+00:00,9498,1234
11,10,2024-05-04T20:28:20.324000+00:00,9498,1234
6,16,2024-05-04T20:28:20.324000+00:00,9498,1234
9,18,2024-05-04T20:28:20.324000+00:00,9498,1234
10,22,2024-05-04T20:28:20.324000+00:00,9498,1234
8,44,2024-05-04T20:28:20.324000+00:00,9498,1234
7,63,2024-05-04T20:28:20.324000+00:00,9498,1234
12,10,2024-05-04T20:28:29.305000+00:00,9498,1234
11,14,2024-05-04T20:28:29.305000+00:00,9498,1234
14,23,2024-05-04T20:28:29.305000+00:00,9498,1234
15,27,2024-05-04T20:28:29.305000+00:00,9498,1234
13,31,2024-05-04T20:28:29.305000+00:00,9498,1234
13,10,2024-05-04T20:28:34.583000+00:00,9498,1234
12,14,2024-05-04T20:28:34.583000+00:00,9498,1234
11,22,2024-05-04T20:28:34.583000+00:00,9498,1234
10,31,2024-05-04T20:28:34.583000+00:00,9498,1234
5,10,2024-05-04T20:28:44.186000+00:00,9498,1234
13,14,2024-05-04T20:28:44.186000+00:00,9498,1234
7,16,2024-05-04T20:28:44.186000+00:00,9498,1234
10,18,2024-05-04T20:28:44.186000+00:00,9498,1234
12,22,2024-05-04T20:28:44.186000+00:00,9498,1234
11,31,2024-05-04T20:28:44.186000+00:00,9498,1234
9,44,2024-05-04T20:28:44.186000+00:00,9498,1234
8,63,2024-05-04T20:28:44.186000+00:00,9498,1234
6,81,2024-05-04T20:28:44.186000+00:00,9498,1234
2,1,2024-05-04T20:29:05.513000+00:00,9498,1234
4,4,2024-05-04T20:29:05.513000+00:00,9498,1234
6,10,2024-05-04T20:29:05.513000+00:00,9498,1234
3,11,2024-05-04T20:29:05.513000+00:00,9498,1234
8,16,2024-05-04T20:29:05.513000+00:00,9498,1234
11,18,2024-05-04T20:29:05.513000+00:00,9498,1234
1,22,2024-05-04T20:29:05.513000+00:00,9498,1234
12,31,2024-05-04T20:29:05.513000+00:00,9498,1234
10,44,2024-05-04T20:29:05.513000+00:00,9498,1234
5,55,2024-05-04T20:29:05.513000+00:00,9498,1234
9,63,2024-05-04T20:29:05.513000+00:00,9498,1234
7,81,2024-05-04T20:29:05.513000+00:00,9498,1234
14,14,2024-05-04T20:29:08.750000+00:00,9498,1234
15,23,2024-05-04T20:29:08.750000+00:00,9498,1234
13,27,2024-05-04T20:29:08.750000+00:00,9498,1234
3,1,2024-05-04T20:29:12.174000+00:00,9498,1234
5,4,2024-05-04T20:29:12.174000+00:00,9498,1234
7,10,2024-05-04T20:29:12.174000+00:00,9498,1234
4,11,2024-05-04T20:29:12.174000+00:00,9498,1234
9,16,2024-05-04T20:29:12.174000+00:00,9498,1234
1,18,2024-05-04T20:29:12.174000+00:00,9498,1234
2,22,2024-05-04T20:29:12.174000+00:00,9498,1234
11,44,2024-05-04T20:29:12.174000+00:00,9498,1234
6,55,2024-05-04T20:29:12.174000+00:00,9498,1234
10,63,2024-05-04T20:29:12.174000+00:00,9498,1234
8,81,2024-05-04T20:29:12.174000+00:00,9498,1234
15,14,2024-05-04T20:29:15.223000+00:00,9498,1234
13,23,2024-05-04T20:29:15.223000+00:00,9498,1234
14,27,2024-05-04T20:29:15.223000+00:00,9498,1234
4,1,2024-05-04T20:29:22.708000+00:00,9498,1234
1,11,2024-05-04T20:29:22.708000+00:00,9498,1234
2,18,2024-05-04T20:29:22.708000+00:00,9498,1234
3,22,2024-05-04T20:29:22.708000+00:00,9498,1234
1,1,2024-05-04T20:29:39.621000+00:00,9498,1234
2,11,2024-05-04T20:29:39.621000+00:00,9498,1234
3,18,2024-05-04T20:29:39.621000+00:00,9498,1234
4,22,2024-05-04T20:29:39.621000+00:00,9498,1234
3,4,2024-05-04T20:29:47.412000+00:00,9498,1234
4,18,2024-05-04T20:29:47.412000+00:00,9498,1234
5,22,2024-05-04T20:29:47.412000+00:00,9498,1234
8,10,2024-05-04T20:29:55.523000+00:00,9498,1234
5,18,2024-05-04T20:29:55.523000+00:00,9498,1234
6,22,2024-05-04T20:29:55.523000+00:00,9498,1234
7,55,2024-05-04T20:29:55.523000+00:00,9498,1234
4,81,2024-05-04T20:29:55.523000+00:00,9498,1234
9,10,2024-05-04T20:30:04.697000+00:00,9498,1234
10,16,2024-05-04T20:30:04.697000+00:00,9498,1234
6,18,2024-05-04T20:30:04.697000+00:00,9498,1234
7,22,2024-05-04T20:30:04.697000+00:00,9498,1234
5,44,2024-05-04T20:30:04.697000+00:00,9498,1234
8,55,2024-05-04T20:30:04.697000+00:00,9498,1234
11,63,2024-05-04T20:30:04.697000+00:00,9498,1234
10,10,2024-05-04T20:30:10.879000+00:00,9498,1234
11,16,2024-05-04T20:30:10.879000+00:00,9498,1234
7,18,2024-05-04T20:30:10.879000+00:00,9498,1234
8,22,2024-05-04T20:30:10.879000+00:00,9498,1234
6,44,2024-05-04T20:30:10.879000+00:00,9498,1234
9,55,2024-05-04T20:30:10.879000+00:00,9498,1234
5,63,2024-05-04T20:30:10.879000+00:00,9498,1234
11,10,2024-05-04T20:30:18.968000+00:00,9498,1234
5,16,2024-05-04T20:30:18.968000+00:00,9498,1234
8,18,2024-05-04T20:30:18.968000+00:00,9498,1234
9,22,2024-05-04T20:30:18.968000+00:00,9498,1234
7,44,2024-05-04T20:30:18.968000+00:00,9498,1234
10,55,2024-05-04T20:30:18.968000+00:00,9498,1234
6,63,2024-05-04T20:30:18.968000+00:00,9498,1234
6,16,2024-05-04T20:30:28.003000+00:00,9498,1234
9,18,2024-05-04T20:30:28.003000+00:00,9498,1234
10,22,2024-05-04T20:30:28.003000+00:00,9498,1234
8,44,2024-05-04T20:30:28.003000+00:00,9498,1234
4,55,2024-05-04T20:30:28.003000+00:00,9498,1234
7,63,2024-05-04T20:30:28.003000+00:00,9498,1234
5,81,2024-05-04T20:30:28.003000+00:00,9498,1234
2,1,2024-05-04T20:30:33.702000+00:00,9498,1234
4,4,2024-05-04T20:30:33.702000+00:00,9498,1234
3,11,2024-05-04T20:30:33.702000+00:00,9498,1234
7,16,2024-05-04T20:30:33.702000+00:00,9498,1234
10,18,2024-05-04T20:30:33.702000+00:00,9498,1234
1,22,2024-05-04T20:30:33.702000+00:00,9498,1234
9,44,2024-05-04T20:30:33.702000+00:00,9498,1234
5,55,2024-05-04T20:30:33.702000+00:00,9498,1234
8,63,2024-05-04T20:30:33.702000+00:00,9498,1234
6,81,2024-05-04T20:30:33.702000+00:00,9498,1234
3,1,2024-05-04T20:30:41.912000+00:00,9498,1234
5,4,2024-05-04T20:30:41.912000+00:00,9498,1234
4,11,2024-05-04T20:30:41.912000+00:00,9498,1234
8,16,2024-05-04T20:30:41.912000+00:00,9498,1234
2,18,2024-05-04T20:30:41.912000+00:00,9498,1234
10,44,2024-05-04T20:30:41.912000+00:00,9498,1234
6,55,2024-05-04T20:30:41.912000+00:00,9498,1234
9,63,2024-05-04T20:30:41.912000+00:00,9498,1234
7,81,2024-05-04T20:30:41.912000+00:00,9498,1234
12,10,2024-05-04T20:30:45.674000+00:00,9498,1234
11,14,2024-05-04T20:30:45.674000+00:00,9498,1234
14,23,2024-05-04T20:30:45.674000+00:00,9498,1234
15,27,2024-05-04T20:30:45.674000+00:00,9498,1234
13,31,2024-05-04T20:30:45.674000+00:00,9498,1234
4,1,2024-05-04T20:30:51.075000+00:00,9498,1234
2,11,2024-05-04T20:30:51.075000+00:00,9498,1234
3,18,2024-05-04T20:30:51.075000+00:00,9498,1234
13,10,2024-05-04T20:30:52.527000+00:00,9498,1234
12,14,2024-05-04T20:30:52.527000+00:00,9498,1234
11,31,2024-05-04T20:30:52.527000+00:00,9498,1234
7,10,2024-05-04T20:31:00.442000+00:00,9498,1234
13,14,2024-05-04T20:31:00.442000+00:00,9498,1234
9,16,2024-05-04T20:31:00.442000+00:00,9498,1234
12,31,2024-05-04T20:31:00.442000+00:00,9498,1234
11,44,2024-05-04T20:31:00.442000+00:00,9498,1234
10,63,2024-05-04T20:31:00.442000+00:00,9498,1234
8,81,2024-05-04T20:31:00.442000+00:00,9498,1234
1,1,2024-05-04T20:31:07.546000+00:00,9498,1234
3,11,2024-05-04T20:31:07.546000+00:00,9498,1234
4,18,2024-05-04T20:31:07.546000+00:00,9498,1234
2,22,2024-05-04T20:31:07.546000+00:00,9498,1234
14,14,2024-05-04T20:31:09.985000+00:00,9498,1234
15,23,2024-05-04T20:31:09.985000+00:00,9498,1234
13,27,2024-05-04T20:31:09.985000+00:00,9498,1234
2,1,2024-05-04T20:31:15.363000+00:00,9498,1234
1,4,2024-05-04T20:31:15.363000+00:00,9498,1234
4,11,2024-05-04T20:31:15.363000+00:00,9498,1234
5,18,2024-05-04T20:31:15.363000+00:00,9498,1234
3,22,2024-05-04T20:31:15.363000+00:00,9498,1234
15,14,2024-05-04T20:31:17.537000+00:00,9498,1234
13,23,2024-05-04T20:31:17.537000+00:00,9498,1234
14,27,2024-05-04T20:31:17.537000+00:00,9498,1234
3,1,2024-05-04T20:31:23.068000+00:00,9498,1234
2,4,2024-05-04T20:31:23.068000+00:00,9498,1234
8,10,2024-05-04T20:31:23.068000+00:00,9498,1234
5,11,2024-05-04T20:31:23.068000+00:00,9498,1234
6,18,2024-05-04T20:31:23.068000+00:00,9498,1234
4,22,2024-05-04T20:31:23.068000+00:00,9498,1234
7,55,2024-05-04T20:31:23.068000+00:00,9498,1234
1,81,2024-05-04T20:31:23.068000+00:00,9498,1234
9,10,2024-05-04T20:31:33.165000+00:00,9498,1234
10,16,2024-05-04T20:31:33.165000+00:00,9498,1234
7,18,2024-05-04T20:31:33.165000+00:00,9498,1234
6,44,2024-05-04T20:31:33.165000+00:00,9498,1234
8,55,2024-05-04T20:31:33.165000+00:00,9498,1234
11,63,2024-05-04T20:31:33.165000+00:00,9498,1234
10,10,2024-05-04T20:31:39.161000+00:00,9498,1234
11,16,2024-05-04T20:31:39.161000+00:00,9498,1234
8,18,2024-05-04T20:31:39.161000+00:00,9498,1234
7,44,2024-05-04T20:31:39.161000+00:00,9498,1234
9,55,2024-05-04T20:31:39.161000+00:00,9498,1234
6,63,2024-05-04T20:31:39.161000+00:00,9498,1234
4,1,2024-05-04T20:31:46.705000+00:00,9498,1234
3,4,2024-05-04T20:31:46.705000+00:00,9498,1234
11,10,2024-05-04T20:31:46.705000+00:00,9498,1234
6,11,2024-05-04T20:31:46.705000+00:00,9498,1234
1,16,2024-05-04T20:31:46.705000+00:00,9498,1234
9,18,2024-05-04T20:31:46.705000+00:00,9498,1234
5,22,2024-05-04T20:31:46.705000+00:00,9498,1234
8,44,2024-05-04T20:31:46.705000+00:00,9498,1234
10,55,2024-05-04T20:31:46.705000+00:00,9498,1234
7,63,2024-05-04T20:31:46.705000+00:00,9498,1234
2,81,2024-05-04T20:31:46.705000+00:00,9498,1234
5,1,2024-05-04T20:31:55.844000+00:00,9498,1234
7,11,2024-05-04T20:31:55.844000+00:00,9498,1234
10,18,2024-05-04T20:31:55.844000+00:00,9498,1234
6,22,2024-05-04T20:31:55.844000+00:00,9498,1234
9,44,2024-05-04T20:31:55.844000+00:00,9498,1234
4,55,2024-05-04T20:31:55.844000+00:00,9498,1234
8,63,2024-05-04T20:31:55.844000+00:00,9498,1234
12,10,2024-05-04T20:32:14.411000+00:00,9498,1234
11,14,2024-05-04T20:32:14.411000+00:00,9498,1234
14,23,2024-05-04T20:32:14.411000+00:00,9498,1234
15,27,2024-05-04T20:32:14.411000+00:00,9498,1234
13,31,2024-05-04T20:32:14.411000+00:00,9498,1234
13,10,2024-05-04T20:32:20.947000+00:00,9498,1234
12,14,2024-05-04T20:32:20.947000+00:00,9498,1234
11,18,2024-05-04T20:32:20.947000+00:00,9498,1234
9,31,2024-05-04T20:32:20.947000+00:00,9498,1234
10,44,2024-05-04T20:32:20.947000+00:00,9498,1234
9,10,2024-05-04T20:32:28.608000+00:00,9498,1234
13,14,2024-05-04T20:32:28.608000+00:00,9498,1234
12,18,2024-05-04T20:32:28.608000+00:00,9498,1234
10,31,2024-05-04T20:32:28.608000+00:00,9498,1234
11,44,2024-05-04T20:32:28.608000+00:00,9498,1234
10,10,2024-05-04T20:32:38.180000+00:00,9498,1234
8,11,2024-05-04T20:32:38.180000+00:00,9498,1234
14,14,2024-05-04T20:32:38.180000+00:00,9498,1234
13,18,2024-05-04T20:32:38.180000+00:00,9498,1234
7,22,2024-05-04T20:32:38.180000+00:00,9498,1234
15,23,2024-05-04T20:32:38.180000+00:00,9498,1234
6,27,2024-05-04T20:32:38.180000+00:00,9498,1234
11,31,2024-05-04T20:32:38.180000+00:00,9498,1234
12,44,2024-05-04T20:32:38.180000+00:00,9498,1234
9,63,2024-05-04T20:32:38.180000+00:00,9498,1234
6,22,2024-05-04T20:39:22.498000+00:00,9498,1234
7,27,2024-05-04T20:39:22.498000+00:00,9498,1234
13,14,2024-05-04T20:39:41.277000+00:00,9498,1234
14,18,2024-05-04T20:39:41.277000+00:00,9498,1234
6,1,2024-05-04T20:39:47.311000+00:00,9498,1234
4,4,2024-05-04T20:39:47.311000+00:00,9498,1234
3,11,2024-05-04T20:39:47.311000+00:00,9498,1234
7,22,2024-05-04T20:39:47.311000+00:00,9498,1234
8,27,2024-05-04T20:39:47.311000+00:00,9498,1234
5,55,2024-05-04T20:39:47.311000+00:00,9498,1234
11,10,2024-05-04T20:39:57.724000+00:00,9498,1234
14,14,2024-05-04T20:39:57.724000+00:00,9498,1234
9,18,2024-05-04T20:39:57.724000+00:00,9498,1234
12,31,2024-05-04T20:39:57.724000+00:00,9498,1234
13,44,2024-05-04T20:39:57.724000+00:00,9498,1234
10,63,2024-05-04T20:39:57.724000+00:00,9498,1234
7,1,2024-05-04T20:40:12.778000+00:00,9498,1234
5,4,2024-05-04T20:40:12.778000+00:00,9498,1234
12,10,2024-05-04T20:40:12.778000+00:00,9498,1234
4,11,2024-05-04T20:40:12.778000+00:00,9498,1234
10,18,2024-05-04T20:40:12.778000+00:00,9498,1234
8,22,2024-05-04T20:40:12.778000+00:00,9498,1234
9,27,2024-05-04T20:40:12.778000+00:00,9498,1234
13,31,2024-05-04T20:40:12.778000+00:00,9498,1234
2,44,2024-05-04T20:40:12.778000+00:00,9498,1234
6,55,2024-05-04T20:40:12.778000+00:00,9498,1234
11,63,2024-05-04T20:40:12.778000+00:00,9498,1234
3,81,2024-05-04T20:40:12.778000+00:00,9498,1234
11,18,2024-05-04T20:40:26.972000+00:00,9498,1234
9,22,2024-05-04T20:40:26.972000+00:00,9498,1234
10,27,2024-05-04T20:40:26.972000+00:00,9498,1234
8,63,2024-05-04T20:40:26.972000+00:00,9498,1234
2,1,2024-05-04T20:40:39.761000+00:00,9498,1234
6,4,2024-05-04T20:40:39.761000+00:00,9498,1234
5,11,2024-05-04T20:40:39.761000+00:00,9498,1234
3,44,2024-05-04T20:40:39.761000+00:00,9498,1234
7,55,2024-05-04T20:40:39.761000+00:00,9498,1234
4,81,2024-05-04T20:40:39.761000+00:00,9498,1234
15,14,2024-05-04T20:41:18.903000+00:00,9498,1234
14,23,2024-05-04T20:41:18.903000+00:00,9498,1234
3,1,2024-05-04T20:48:03.859000+00:00,9498,1234
7,4,2024-05-04T20:48:03.859000+00:00,9498,1234
6,11,2024-05-04T20:48:03.859000+00:00,9498,1234
2,16,2024-05-04T20:48:03.859000+00:00,9498,1234
10,22,2024-05-04T20:48:03.859000+00:00,9498,1234
1,27,2024-05-04T20:48:03.859000+00:00,9498,1234
4,44,2024-05-04T20:48:03.859000+00:00,9498,1234
8,55,2024-05-04T20:48:03.859000+00:00,9498,1234
9,63,2024-05-04T20:48:03.859000+00:00,9498,1234
5,81,2024-05-04T20:48:03.859000+00:00,9498,1234
4,1,2024-05-04T20:48:15.470000+00:00,9498,1234
8,4,2024-05-04T20:48:15.470000+00:00,9498,1234
7,11,2024-05-04T20:48:15.470000+00:00,9498,1234
3,16,2024-05-04T20:48:15.470000+00:00,9498,1234
1,22,2024-05-04T20:48:15.470000+00:00,9498,1234
2,27,2024-05-04T20:48:15.470000+00:00,9498,1234
5,44,2024-05-04T20:48:15.470000+00:00,9498,1234
9,55,2024-05-04T20:48:15.470000+00:00,9498,1234
10,63,2024-05-04T20:48:15.470000+00:00,9498,1234
6,81,2024-05-04T20:48:15.470000+00:00,9498,1234
5,1,2024-05-04T20:48:25.523000+00:00,9498,1234
4,16,2024-05-04T20:48:25.523000+00:00,9498,1234
2,22,2024-05-04T20:48:25.523000+00:00,9498,1234
3,27,2024-05-04T20:48:25.523000+00:00,9498,1234
1,44,2024-05-04T20:48:25.523000+00:00,9498,1234
6,1,2024-05-04T20:48:32.831000+00:00,9498,1234
9,4,2024-05-04T20:48:32.831000+00:00,9498,1234
8,11,2024-05-04T20:48:32.831000+00:00,9498,1234
5,16,2024-05-04T20:48:32.831000+00:00,9498,1234
3,22,2024-05-04T20:48:32.831000+00:00,9498,1234
4,27,2024-05-04T20:48:32.831000+00:00,9498,1234
10,55,2024-05-04T20:48:32.831000+00:00,9498,1234
2,63,2024-05-04T20:48:32.831000+00:00,9498,1234
7,81,2024-05-04T20:48:32.831000+00:00,9498,1234
7,1,2024-05-04T20:48:43.484000+00:00,9498,1234
2,11,2024-05-04T20:48:43.484000+00:00,9498,1234
6,16,2024-05-04T20:48:43.484000+00:00,9498,1234
4,22,2024-05-04T20:48:43.484000+00:00,9498,1234
5,27,2024-05-04T20:48:43.484000+00:00,9498,1234
3,63,2024-05-04T20:48:43.484000+00:00,9498,1234
8,81,2024-05-04T20:48:43.484000+00:00,9498,1234
1,1,2024-05-04T20:48:52.188000+00:00,9498,1234
3,11,2024-05-04T20:48:52.188000+00:00,9498,1234
7,16,2024-05-04T20:48:52.188000+00:00,9498,1234
5,22,2024-05-04T20:48:52.188000+00:00,9498,1234
6,27,2024-05-04T20:48:52.188000+00:00,9498,1234
2,44,2024-05-04T20:48:52.188000+00:00,9498,1234
4,63,2024-05-04T20:48:52.188000+00:00,9498,1234
4,4,2024-05-04T20:49:08.064000+00:00,9498,1234
8,16,2024-05-04T20:49:08.064000+00:00,9498,1234
6,22,2024-05-04T20:49:08.064000+00:00,9498,1234
7,27,2024-05-04T20:49:08.064000+00:00,9498,1234
5,63,2024-05-04T20:49:08.064000+00:00,9498,1234
9,81,2024-05-04T20:49:08.064000+00:00,9498,1234
2,1,2024-05-04T20:49:17.949000+00:00,9498,1234
5,4,2024-05-04T20:49:17.949000+00:00,9498,1234
4,11,2024-05-04T20:49:17.949000+00:00,9498,1234
1,16,2024-05-04T20:49:17.949000+00:00,9498,1234
7,22,2024-05-04T20:49:17.949000+00:00,9498,1234
8,27,2024-05-04T20:49:17.949000+00:00,9498,1234
3,44,2024-05-04T20:49:17.949000+00:00,9498,1234
6,63,2024-05-04T20:49:17.949000+00:00,9498,1234
8,22,2024-05-04T20:49:20.917000+00:00,9498,1234
9,27,2024-05-04T20:49:20.917000+00:00,9498,1234
6,55,2024-05-04T20:49:20.917000+00:00,9498,1234
7,63,2024-05-04T20:49:20.917000+00:00,9498,1234
10,81,2024-05-04T20:49:20.917000+00:00,9498,1234
6,4,2024-05-04T20:49:30.012000+00:00,9498,1234
5,11,2024-05-04T20:49:30.012000+00:00,9498,1234
9,22,2024-05-04T20:49:30.012000+00:00,9498,1234
10,27,2024-05-04T20:49:30.012000+00:00,9498,1234
7,55,2024-05-04T20:49:30.012000+00:00,9498,1234
8,63,2024-05-04T20:49:30.012000+00:00,9498,1234
4,81,2024-05-04T20:49:30.012000+00:00,9498,1234
3,1,2024-05-04T20:49:46.473000+00:00,9498,1234
7,4,2024-05-04T20:49:46.473000+00:00,9498,1234
6,11,2024-05-04T20:49:46.473000+00:00,9498,1234
2,16,2024-05-04T20:49:46.473000+00:00,9498,1234
10,22,2024-05-04T20:49:46.473000+00:00,9498,1234
1,27,2024-05-04T20:49:46.473000+00:00,9498,1234
4,44,2024-05-04T20:49:46.473000+00:00,9498,1234
8,55,2024-05-04T20:49:46.473000+00:00,9498,1234
9,63,2024-05-04T20:49:46.473000+00:00,9498,1234
5,81,2024-05-04T20:49:46.473000+00:00,9498,1234
4,1,2024-05-04T20:50:10.178000+00:00,9498,1234
8,4,2024-05-04T20:50:10.178000+00:00,9498,1234
7,11,2024-05-04T20:50:10.178000+00:00,9498,1234
3,16,2024-05-04T20:50:10.178000+00:00,9498,1234
1,22,2024-05-04T20:50:10.178000+00:00,9498,1234
2,27,2024-05-04T20:50:10.178000+00:00,9498,1234
5,44,2024-05-04T20:50:10.178000+00:00,9498,1234
9,55,2024-05-04T20:50:10.178000+00:00,9498,1234
10,63,2024-05-04T20:50:10.178000+00:00,9498,1234
6,81,2024-05-04T20:50:10.178000+00:00,9498,1234
5,1,2024-05-04T20:50:20.586000+00:00,9498,1234
4,16,2024-05-04T20:50:20.586000+00:00,9498,1234
2,22,2024-05-04T20:50:20.586000+00:00,9498,1234
3,27,2024-05-04T20:50:20.586000+00:00,9498,1234
1,44,2024-05-04T20:50:20.586000+00:00,9498,1234
6,1,2024-05-04T20:50:31.006000+00:00,9498,1234
9,4,2024-05-04T20:50:31.006000+00:00,9498,1234
8,11,2024-05-04T20:50:31.006000+00:00,9498,1234
5,16,2024-05-04T20:50:31.006000+00:00,9498,1234
3,22,2024-05-04T20:50:31.006000+00:00,9498,1234
4,27,2024-05-04T20:50:31.006000+00:00,9498,1234
10,55,2024-05-04T20:50:31.006000+00:00,9498,1234
2,63,2024-05-04T20:50:31.006000+00:00,9498,1234
7,81,2024-05-04T20:50:31.006000+00:00,9498,1234
7,1,2024-05-04T20:50:39.293000+00:00,9498,1234
2,11,2024-05-04T20:50:39.293000+00:00,9498,1234
6,16,2024-05-04T20:50:39.293000+00:00,9498,1234
4,22,2024-05-04T20:50:39.293000+00:00,9498,1234
5,27,2024-05-04T20:50:39.293000+00:00,9498,1234
3,63,2024-05-04T20:50:39.293000+00:00,9498,1234
8,81,2024-05-04T20:50:39.293000+00:00,9498,1234
1,1,2024-05-04T20:50:55.643000+00:00,9498,1234
3,11,2024-05-04T20:50:55.643000+00:00,9498,1234
7,16,2024-05-04T20:50:55.643000+00:00,9498,1234
5,22,2024-05-04T20:50:55.643000+00:00,9498,1234
6,27,2024-05-04T20:50:55.643000+00:00,9498,1234
2,44,2024-05-04T20:50:55.643000+00:00,9498,1234
4,63,2024-05-04T20:50:55.643000+00:00,9498,1234
4,4,2024-05-04T20:51:04.973000+00:00,9498,1234
8,16,2024-05-04T20:51:04.973000+00:00,9498,1234
6,22,2024-05-04T20:51:04.973000+00:00,9498,1234
7,27,2024-05-04T20:51:04.973000+00:00,9498,1234
5,63,2024-05-04T20:51:04.973000+00:00,9498,1234
9,81,2024-05-04T20:51:04.973000+00:00,9498,1234
2,1,2024-05-04T20:51:11.151000+00:00,9498,1234
5,4,2024-05-04T20:51:11.151000+00:00,9498,1234
4,11,2024-05-04T20:51:11.151000+00:00,9498,1234
1,16,2024-05-04T20:51:11.151000+00:00,9498,1234
7,22,2024-05-04T20:51:11.151000+00:00,9498,1234
8,27,2024-05-04T20:51:11.151000+00:00,9498,1234
3,44,2024-05-04T20:51:11.151000+00:00,9498,1234
6,63,2024-05-04T20:51:11.151000+00:00,9498,1234
3,1,2024-05-04T20:51:15.561000+00:00,9498,1234
6,4,2024-05-04T20:51:15.561000+00:00,9498,1234
5,11,2024-05-04T20:51:15.561000+00:00,9498,1234
2,16,2024-05-04T20:51:15.561000+00:00,9498,1234
8,22,2024-05-04T20:51:15.561000+00:00,9498,1234
1,27,2024-05-04T20:51:15.561000+00:00,9498,1234
4,44,2024-05-04T20:51:15.561000+00:00,9498,1234
7,63,2024-05-04T20:51:15.561000+00:00,9498,1234
9,22,2024-05-04T20:51:16.905000+00:00,9498,1234
7,55,2024-05-04T20:51:16.905000+00:00,9498,1234
8,63,2024-05-04T20:51:16.905000+00:00,9498,1234
10,81,2024-05-04T20:51:16.905000+00:00,9498,1234
7,4,2024-05-04T20:51:29.963000+00:00,9498,1234
6,11,2024-05-04T20:51:29.963000+00:00,9498,1234
10,22,2024-05-04T20:51:29.963000+00:00,9498,1234
8,55,2024-05-04T20:51:29.963000+00:00,9498,1234
9,63,2024-05-04T20:51:29.963000+00:00,9498,1234
5,81,2024-05-04T20:51:29.963000+00:00,9498,1234
4,1,2024-05-04T20:51:41.925000+00:00,9498,1234
8,4,2024-05-04T20:51:41.925000+00:00,9498,1234
7,11,2024-05-04T20:51:41.925000+00:00,9498,1234
3,16,2024-05-04T20:51:41.925000+00:00,9498,1234
2,22,2024-05-04T20:51:41.925000+00:00,9498,1234
5,44,2024-05-04T20:51:41.925000+00:00,9498,1234
9,55,2024-05-04T20:51:41.925000+00:00,9498,1234
10,63,2024-05-04T20:51:41.925000+00:00,9498,1234
6,81,2024-05-04T20:51:41.925000+00:00,9498,1234
5,1,2024-05-04T20:51:49.245000+00:00,9498,1234
4,16,2024-05-04T20:51:49.245000+00:00,9498,1234
3,22,2024-05-04T20:51:49.245000+00:00,9498,1234
2,27,2024-05-04T20:51:49.245000+00:00,9498,1234
1,44,2024-05-04T20:51:49.245000+00:00,9498,1234
6,1,2024-05-04T20:51:58.994000+00:00,9498,1234
9,4,2024-05-04T20:51:58.994000+00:00,9498,1234
8,11,2024-05-04T20:51:58.994000+00:00,9498,1234
5,16,2024-05-04T20:51:58.994000+00:00,9498,1234
4,22,2024-05-04T20:51:58.994000+00:00,9498,1234
3,27,2024-05-04T20:51:58.994000+00:00,9498,1234
2,44,2024-05-04T20:51:58.994000+00:00,9498,1234
10,55,2024-05-04T20:51:58.994000+00:00,9498,1234
1,63,2024-05-04T20:51:58.994000+00:00,9498,1234
7,81,2024-05-04T20:51:58.994000+00:00,9498,1234
7,1,2024-05-04T20:52:07.070000+00:00,9498,1234
1,11,2024-05-04T20:52:07.070000+00:00,9498,1234
6,16,2024-05-04T20:52:07.070000+00:00,9498,1234
5,22,2024-05-04T20:52:07.070000+00:00,9498,1234
4,27,2024-05-04T20:52:07.070000+00:00,9498,1234
3,44,2024-05-04T20:52:07.070000+00:00,9498,1234
2,63,2024-05-04T20:52:07.070000+00:00,9498,1234
8,81,2024-05-04T20:52:07.070000+00:00,9498,1234
1,1,2024-05-04T20:52:22.829000+00:00,9498,1234
2,11,2024-05-04T20:52:22.829000+00:00,9498,1234
7,16,2024-05-04T20:52:22.829000+00:00,9498,1234
6,22,2024-05-04T20:52:22.829000+00:00,9498,1234
5,27,2024-05-04T20:52:22.829000+00:00,9498,1234
4,44,2024-05-04T20:52:22.829000+00:00,9498,1234
3,63,2024-05-04T20:52:22.829000+00:00,9498,1234
